f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,class
0.0,0.0017,0.0,0.0,0.0028,0.0022,0.0,0.0056,0.0056,0.0056,0.0,-0.0003278954774605072,0.005,0.0,0.0,0.0065615123755624685,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.004657475487293895,0.0,0.0,0.0,0.0,0.0,0.0028,1
0.0,0.0024,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008951301155710219,0.0017330418474141962,0.0,0.0,-0.00038562797947023705,0.0,0.0,0.0,-0.0010317723783771584,0.0,0.007053148398669012,0.0066469340980109095,0.0028111180716433558,0.0,0.0,0.0003052914375512682,0.0,0.0,0
0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.00019117413504909274,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,-0.007276092620097543,0.0,0.0,0.009553543274340756,0.0,0.0,0.0,0.0,0.0,0.0030242011085146953,0.0,0
0.0,0.0,0.0,0.0,0.005547041147578599,0.0,0.0,0.005240957387030848,0.0,0.0017,-0.005755997923785141,0.00020153931313407665,0.0291,0.0061,0.0,0.0,0.0,0.006064395851331555,0.0,-0.0010730029451616416,0.0,0.0,0.0002,0.0,0.0,0.0023863401543243934,0.0,0.0,0.0029,0.013386637998244475,1
0.0,0.0,0.0017,0.0085,0.002829698658762385,0.0,0.0,0.0008,0.0025,0.0008,0.0017,-0.000636288348695692,0.037,0.0035,0.0,0.0,0.0,0.005,0.0,0.0025,0.0,0.00026080278064509785,0.0008,0.006368983161248371,0.0,-0.0034443983097520387,0.009396849654081807,-0.00441253467288859,0.0059,0.0076,1
0.0,0.0304,0.0006427970578679142,0.0,0.0,0.0,0.0,0.0,0.0025923585495676066,-0.01010684525841669,0.0,0.0,0.0142,0.0107,0.0,0.0,0.0,0.0076,0.0048,0.0,0.0,0.0,0.0,0.0032371580373615513,0.0,0.0,-0.0014006637494839947,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.00582037002002676,0.0,0.0020489807942207627,0.0,-0.0056251276551880286,0.0,0.0,0.0,0.0,0.0,-0.0029099427329070007,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0909,0.0,-0.0017174112023144023,0.0,0.0,0.000974370367916994,0.0,1
0.0204,0.006714871913314954,0.0,0.0,-0.00010080360292909207,0.0,0.006157981141845809,-0.012605456133433262,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.006116204402739217,0.0,0.0224,-8.921413171667078e-06,-0.008120034771765375,0.0,0.005341644670430257,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0204,0
0.0,0.0051,-0.0009957274463083155,0.0,0.0,0.0,0.0,0.0,0.0031673257295032056,0.0,0.0,0.0,0.0120111375832091,0.0,0.0,0.0,0.0,0.0,0.0,0.001037789002166642,-7.961668589172625e-05,-0.001277467627814232,0.0173,0.0161,0.012118288293345896,0.0,0.0,0.0,0.0,0.0057,0
0.0,0.0029,0.0,0.002367992313703452,0.0,0.0,0.0,0.0,0.0,-0.009019911242501259,0.0,0.0,0.0,0.0,0.0020450229821854004,0.0,0.0,0.0033,0.0,0.0,0.0015089579492385385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0036,0.00462734564301132,0.0,0.0,0.0,0.0,0.0,0.0,0.0016157353024987848,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0036,0.0408,0.0036,0.0,0.0,-0.0003642575079355931,0.0007123727557670138,0.0,0.0,0.0,0.0073,1
0.0,0.0009541916667208221,0.0,0.006139148250230094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009489213732611291,0.0,0.007,0.0,0.006238492590181629,0.0163,0.003023631180644577,-0.012709476561745613,0.0,0.007960489394108688,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016825362000086478,0.0,0
0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.000851626082296012,-0.01513046240905291,0.012,0.0,0.0,0.0,0.004028142345830876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014250235698309473,0.0,0.0,0.0,0.0,0
0.0014482855878344384,0.002,0.0,0.002870290387108088,0.0,0.0,-9.200216848188631e-05,0.0027,0.007119563768304832,0.0031709797694117648,0.0,-0.000350231775777985,0.0383,0.0,0.0,0.0,0.0,0.0,-0.004598221971309095,0.0,-0.006646837584831134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.0005312342703835579,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0028,0.0324,0.016056798729742618,0.0,0.0,0.0,0.0,0.004298790333189025,0.0,-0.001805808798117313,0.0,-0.008446682267108326,0.0038730894687915096,0.0,0.0,0.0,-8.105630126189296e-05,0.0028,0.0028,0
0.0,0.0,0.0006,0.0018,0.0034367923425009063,0.0,0.002443943804448118,0.0031,0.009041934143865105,0.0018,0.0069,0.0,0.0222,0.0,0.004134706828967518,0.0,0.0,0.0035,0.0,0.0037,0.0,-0.0019066128638131747,0.0,0.0,-0.007789506258906746,0.0,0.0,0.005475755147527669,0.0075,0.0037,1
0.004,0.0,0.00483983401510238,0.004,0.0,0.0,0.0,0.0,0.0,0.04227159048919882,0.0,0.0,0.0087,0.0,0.0,0.0,-0.00649078350693994,0.0034,0.0035,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,-0.0032919809601402172,0.0,0
0.0,0.0034090306273286217,0.0,0.0075,0.015,0.0,0.004749694670913029,-0.004186600551176752,0.0,-0.014627974778018507,0.0,0.0,0.0362,0.0006,0.0,-0.002567315024590131,0.0,0.0,0.0077,0.0,0.0,-0.00028911769607964854,0.0,0.0,0.0,0.0,0.0,0.015,0.0075,0.015,1
0.0,-0.008741543414833979,0.0,0.0008,0.0042,0.0011736389864313317,0.0031338916504190014,0.0069,0.0002,0.0025,0.0,0.0002,0.0264,-0.010691652636573566,0.0,0.0,0.0,0.02354253588429776,0.0,0.0033,0.0,0.004440541715117589,0.010869034855993002,0.0036960313223446646,0.0,0.0,0.0,0.0002,0.0035,0.0042,1
-0.002089053063576727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00704544594894789,0.0,0.018117780167694886,0.0,0.0,-0.0011137622280885731,0.0,0.0,0.0,0.0,0.005748754664496772,0.0,0.0,0.0037986492519238944,0.0,0.0,0.003,0.0,0.004371627718231371,0.0,0
0.0092,0.0002,0.0,0.0046,0.0046,0.0,0.0015,0.006744631497953013,0.0,0.0,0.0,-0.0011630144148031647,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014541219849273004,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042147674061797884,0.0256,0.0,0.0,0.002839734521027942,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,-0.005235832398606512,0.0,0.0,-0.003471903917876997,0.0,0.0,0.0037377977885484975,0
0.0,0.0,0.0,0.0,0.0,-0.0021194313788955163,-0.006531325685230209,0.0,0.0,0.0,0.0019429845058914577,0.0,0.0,0.00653924640362124,-0.001409395074421505,0.0,-0.0028842035020219866,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005619414193114113,0.0,0.00477416171558811,0
0.0019688526778960484,0.0,0.0,0.0,0.0,0.0,0.0020634631103075996,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0,0.0,0.0281,-0.02025812496713829,0.0,0.0,0.0,-0.0029691182694591796,0.0,0.0007714242090269682,0.0,0.0,0.0,0.0,0.0,0.014,0
0.0,0.0025475359169693573,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,-0.0011624968854657284,0.0043638356643155695,0.0,0.0,0.003249586738588728,0.004351105330718225,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034261844140163087,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.010447062989142851,0.0,0.0,0.0034233750075879366,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.004179152049207862,-0.0009519908340631794,-0.0009261746728797524,0.0,0.0,0.0,0
0.0,0.0147,0.0032637814203451887,0.013639098998344557,0.0,0.001937110115664919,-0.00020417784078820473,0.0,0.0,0.0,0.0,0.0,0.0337,0.0085,0.0,0.0,0.0,0.0018992876385176345,0.0005667863891077452,0.0,0.0,0.004250767704604021,0.0,0.0178,-0.005049460115932334,0.0,0.0,0.0,0.0,0.0136,0
-0.0032833002214941844,-0.0014561126947851132,0.0,0.0,0.0,-0.0018226218304198268,0.0,0.0,0.0067,0.0,0.0,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983,0.0,0.0,0.005158305277204791,0.0,0.0,0
0.002341151378755656,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004461272702575789,0.0029,0.0116,0.0,0.0,0.0,0.0,0.0,0.00123263520734678,0.0,0.0,0.0,0.0,1
0.0015057583579942127,0.0,0.0,0.0,0.0,-0.006507987868733249,0.0,0.0,0.0,0.0,-0.0012006585471581173,0.0,0.0047,0.0,0.0,0.0073,0.0,0.0113,0.0,-0.021076407514939378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004338539699929416,0.0051,0
0.0,0.0,0.0,0.0344,0.0024486405431774607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0034303550095218156,0.0,0.0,0.0153,0.0,-0.0016252241211208596,0.0,-0.0034823008837136073,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005775963507193854,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0032960907323609043,0.0,0.007089654938137628,0.0,0.0010578859119993085,0.002333444683795831,0.0,0.0136,0.0108,0.0,0.0,0.0,0.0,0.0019580801907095697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005722250662084648,0.0,0.0,0
0.0,0.0,0.0,0.0,-0.0029329724862459878,0.0,0.007871519036400036,0.0,-0.0030382683015416903,0.0,0.0,0.0073,0.010278414556051742,0.0088,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.005364375280985501,0.0,-0.017707459061411364,0.0,-0.0013824427870871687,0.0,0.0,0.0073,0
0.005838214786737577,0.0,0.00036239291813385584,0.017173584357574434,0.0145,0.0,0.0,0.0,0.0145,0.0,0.0145,9.652404886358118e-05,0.0412,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0029519597357042576,0.0,0.0,0.0,0.0,0.004243868400373967,0.0,-0.0001291356724558054,0.0,1
0.0,0.004,0.0,9.582584685463667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0095,0.0,0.0,-0.005330695525436552,0.0038035357854176227,0.0071,0.0,0.0033433881178566334,0.0,0.0,0.0067,0.0,0.0,0.0024539704945393836,0.0,0.0,0.0,0.0,0
-0.0024993795980231583,0.0,-0.00016636730643208582,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0163,0.0,0.0,0.018360838820095458,0.0,0.0,0.0,0.0,-0.003732190462249713,0.0,0.0,0.000885429110523841,0.0,0.0,0.0044,0.0,0.0,-0.0006005194852061182,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.008271746210806835,0.0104,0.0,0.0,0.0,0.0376,0.006179326594363732,0.0,0.0263,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,-0.00570387638191717,0.0,0.0,0.005228851906972749,0.0,0.0,1
0.0,0.0,0.0,-0.0006703625993545285,0.0,0.0,0.0,0.004134754449638562,0.0,0.0,0.0,0.0,0.0202,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.004271812320201533,0.0,0.0,0.0,0.0023981920614853784,0
0.005990930361001772,0.0,0.0032534157422367893,0.0,0.0017585542235432094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0116,0.0,0.005801683623691735,0.0,0.0,0.019311733987300652,0.0,0.0034245884174674084,0.0,0.0,0.0,0.0,0.0011005052303322896,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0011038611817794678,0.0052,0.0,0.0,0.0,0.0,0.0,-0.0007436806700680974,0.0196,0.0,-0.00024069286670484692,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,-0.004217125925772089,0.0,0.0,0.0,0.002499184489987761,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004176289959939125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793785223014902,0.0008211043136622226,0.0135,0.0,0.002756695282785324,0.0,0.0,0.0,0.0,0.00017090521550316897,0.0,0.0,0.0,0.0,-0.002483943528278557,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.005411503851245749,0.0,0.0061,0.0,0.0,0.0,0.0,0.0365,0.0,0.0,0.0019,0.0,0.0107,0.00022639277959615224,0.0,0.002182373827214017,0.0,0.0,0.0023,0.0,0.0,0.0,-0.0028179059554842047,0.0,0.0,1
0.0048133698959733915,0.0,-0.001999030273024735,-0.0029541932900599365,0.0048,-0.007967408142515568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038884958409905325,0.0,0.0007271758362911562,0.0066,0.005850411925165474,0.0,-0.003451711174626564,0.0048,0.0,0.0,0.0,0.0,0.0,0.0025342179761781362,0.0,0.000987369168677922,1
0.0,0.0029,0.0,0.009478639277067248,0.0,-0.006567807297850684,0.0,0.0162,0.0,0.016995487710364694,0.0018993595165490234,-0.0005305664750329186,0.0035,0.0196,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,1
0.0,0.0,0.0023778275892931793,0.0034,-0.0008971890896327676,0.0,0.0,0.0104,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0,-0.009274933963914312,0.0,0.0098,0.0,0.0069,0.0,0.0,0.0,0.0111,0.012117193152421591,0.0,0.0,0.0,0.0,0.0069,1
0.0,0.0018,0.0,0.0057,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.019070791329168398,0.0,0.0,0.0008870316821159565,-0.0011956331515527272,0.0,0.0,-0.007667263815133495,0.0,0.0,-4.886169403107716e-05,0.0016,0.0,0.0,0.0,0.0,0.0,-0.004105852454615843,0
0.0,0.0053,0.0,0.0065,0.0,-0.0011645235911572403,0.0,0.0,0.0131,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0028,0.0,0.0,0.0,0.0,0.009746398320140182,-0.008009315204817319,0.0,0.0,0.0065,0.0,0.0,1
0.0,0.0,0.0,0.0134,0.0089,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0308,-0.007538738503020269,0.005795343981299331,-0.0009575555033348472,0.0,0.01869981608679127,0.0,0.0044,0.0,0.0,0.006957515547753123,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.004142738477140029,0.0,0.0,0.0,0.0,-0.006949388848004749,0.0,0.0,0.005965832955639889,0.0,-0.00016078463871148976,-0.001996495530400436,0.0,0.0,0.0,0
0.0,0.0,0.0026920450247078873,-0.0003191863891974893,-0.0005116783985225392,-0.003457774964274349,0.0,0.0,0.00871259063872637,0.0,0.0,0.0,0.0416,0.0,0.0,0.0,0.0,0.02134652770092025,0.0,0.0,0.0,0.0041785847572587635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016011024045356058,0
0.0016022827040452921,0.0008567889286379321,0.0,0.0154,0.0,0.0,0.0051,-0.00023037475427295203,0.0,0.0,0.0,0.0,0.0167,0.0055,0.0027646783398127335,0.0,0.0051,0.0,0.0,0.0051,0.00162048431614346,0.0,0.002276758020932976,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0
0.0,-0.0013598064399311454,0.0,0.00449276166592366,-0.006996521555467507,0.0175,-0.007678303116021164,-0.0006118935493081698,0.0,0.020082139832131782,0.0,0.000751884412108549,0.004010085597497876,0.0,0.0,0.0,0.0,0.012955033429323963,0.0032488670521893396,0.0497,0.0,0.0034969381072856845,0.0,0.0,0.0,0.0,0.0007106441966716101,0.0,0.0,0.0099,1
0.0006126420330536859,0.0019,0.0,0.003239522766877946,0.0174,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0062,0.0,0.002039992607154462,0.0,0.0,0.0235,0.0,0.0,-0.0004098089839291541,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,1
8.68747716020621e-05,0.0116,0.002,0.008,0.0,0.0,0.0,-0.005132531972375643,0.005,0.0007605064564579452,-0.001667923583239183,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,-0.0007000705186960738,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021221746853467623,0.008,0.0101,1
0.0,0.0,0.0003686470487818095,0.002887654857604494,0.008243140851391578,0.0,0.0,0.0044197251672499355,0.0,0.0,0.0,0.0,0.03988807183944679,0.01314456879787061,0.0,0.0,0.0,0.0,-0.0007843219471559033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020955663862169864,0.0,0.0,0.002869995414879863,0
0.0129,0.0,0.0019932320144755993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0025263002561180716,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007658617433285023,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.007175642515617689,0
0.011448559279169926,0.0,0.0056,0.0,0.0,0.0,-0.0008466684267405974,0.0,0.0,0.0010717422829924555,-0.005499796507583839,0.0,0.021642478572172802,0.0,-0.00025735640226624617,0.0,0.0,0.0,0.00203132096662126,0.0,0.004,0.0028,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0028,0
0.001502620458556398,0.001889139105342417,0.0,0.0013713926456674908,0.0,-0.010252190580198224,0.0,0.0034,0.0068,0.0034,0.0,0.0,0.0,0.0068,0.0,0.0014244150988150226,0.0009322397757032543,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005968556594017949,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007585019318077181,0.0,-0.001300981442247751,0.0235,0.0,0.0,0.0026,0.0,0.0,-0.002414145652036922,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021003168713747953,0.0,0.0,0.0,0.0007945431593337875,1
0.0,0.0,0.0006,0.0019,0.0044,0.0,0.0,0.0031,0.0,0.0019,0.0069,0.0,0.014542894810029808,0.0,-0.005712437485416647,0.0,0.0,0.0,0.0,0.0038,0.0,0.0022504498205217823,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0038,1
0.0,0.0,0.0,0.0,-0.004620857875113188,0.0,0.0,0.0,0.0,0.0,-0.007066478581379305,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010506323315134828,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.006927020413519808,0
0.0,0.0,0.0,0.014712522265993455,0.0,0.0,0.0,-0.001493764665263798,0.0,0.0,0.0,0.00024985559673888644,0.012,0.0,0.0,-0.0033187725448802353,0.0,0.0033,0.0,0.0,0.0008,0.0,0.0,0.0,0.005692917136981619,0.0,0.0,-0.0006083916206707666,0.0,0.0,0
0.0,0.0,0.0,0.0016,0.0,0.0,0.007444595114930596,0.0,0.0,0.0,0.0,0.0007493021024371419,0.0,0.0083,0.0,0.0,0.0014877990031984482,-0.013548454321976353,0.0,0.0,0.0,0.0,0.0,0.0,-0.00511670715767871,0.0,0.0,0.0,0.0048,0.001,0
0.0,0.0,0.0,0.0,0.003914319418275138,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0038894727072184415,0.0,0.0,0.0032,0.0,0.0093,-0.003166032757731539,-0.012422659456939916,0.0,0.00045854020838850113,-0.0058673304590927755,-0.002609071754644811,0.0,0.00110882928374029,0.0,0.0,0.0,0.005477487005390712,0
0.0,0.0,0.0002936762487272665,0.0,0.0045,0.0,0.0,0.0072321033457833596,0.0045,0.0,0.007990410661446217,0.0,0.0147,0.0,0.0,0.02,0.0,0.005485133441718252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,1
0.0,0.004450115846270888,0.0,0.0203,0.0,0.0,0.0,0.0121,0.0,0.0081,0.0,0.0,0.021321473010027944,0.0032,0.0,-0.008421457271230982,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036574021467069653,0.0,-0.007657034873806727,1
0.0,0.00740600742256544,0.0,0.0,0.012282562886700208,0.0,0.0,0.0,0.0,0.0,-0.001706073096622883,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0015871700800889669,0.004569512645766412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,1
0.0039,0.0029,0.0019,0.0,0.0,0.00021468135638773506,0.0019,0.0039,0.0,0.0,0.0,0.0025327113567929394,0.0,0.0,-0.004221304490454492,0.0,0.0,-0.004562332132863338,0.0035,0.0,0.0,0.0039,0.004812273945513687,0.0,0.0,0.0,0.008397337122883444,0.0,0.0,0.0059,0
0.0016792787098671427,-0.001652952227171246,0.0,0.0069,0.0,0.0,0.0069,-0.0036400837556493917,0.0,0.0,0.0,0.0,0.0138,0.002,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0014,0.0,0.0087,0.0174,0.0024205860393124333,0.0,0.0043,0.0,0.0,0.0,0.0,0.0476,-0.01128994022144698,0.0,0.0002842839162762569,0.0,0.0017970042436133878,0.0,0.00921750213038466,-0.0033154010161438913,0.0,0.0,0.0,0.0578,0.0027208739390959307,0.0,0.0,0.002307515798931265,0.0,1
